expand,id,self,key,fields.summary,fields.issuetype.self,fields.issuetype.id,fields.issuetype.description,fields.issuetype.iconUrl,fields.issuetype.name,fields.issuetype.subtask,fields.issuetype.avatarId,fields.resolutiondate,fields.created,fields.description,fields.assignee,fields.resolution,fields.updated,fields.status.self,fields.status.description,fields.status.iconUrl,fields.status.name,fields.status.id,fields.status.statusCategory.self,fields.status.statusCategory.id,fields.status.statusCategory.key,fields.status.statusCategory.colorName,fields.status.statusCategory.name,fields.assignee.self,fields.assignee.name,fields.assignee.key,fields.assignee.avatarUrls.48x48,fields.assignee.avatarUrls.24x24,fields.assignee.avatarUrls.16x16,fields.assignee.avatarUrls.32x32,fields.assignee.displayName,fields.assignee.active,fields.assignee.timeZone,fields.resolution.self,fields.resolution.id,fields.resolution.description,fields.resolution.name,created,resolved
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12533199,https://issues.apache.org/jira/rest/api/2/issue/12533199,BOOKKEEPER-128,pom and script modifications required for generating release packages,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2011-11-30T10:08:02.000+0000,2011-11-29T21:37:47.000+0000,"These got missed with BOOKKEEPER-41. It's basically a maven assembly file, and making bookkeeper and hedwig scripts executable. Also, for the servers, make log4j and the slf4j log4j adapter, real dependencies, so logging can be enabled.",,,2011-12-07T15:56:09.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-29 21:37:47+00:00,2011-11-30 10:08:02+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12533195,https://issues.apache.org/jira/rest/api/2/issue/12533195,BOOKKEEPER-127,Make poms use official zookeeper 3.4.0,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2011-11-29T22:27:14.000+0000,2011-11-29T21:22:24.000+0000,As summary says.,,,2011-12-07T15:56:05.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-29 21:22:24+00:00,2011-11-29 22:27:14+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12533108,https://issues.apache.org/jira/rest/api/2/issue/12533108,BOOKKEEPER-125,log4j still used in some places,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2011-11-29T17:46:38.000+0000,2011-11-29T12:59:38.000+0000,"Seems to have crept back in in test which were in the air when the original log4j->slf4j went in.
",,,2011-12-07T15:56:08.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-29 12:59:38+00:00,2011-11-29 17:46:38+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12533011,https://issues.apache.org/jira/rest/api/2/issue/12533011,BOOKKEEPER-124,build has RAT failures,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2011-11-29T09:06:16.000+0000,2011-11-28T22:20:18.000+0000,"run: mvn apache-rat:check,

It gives errors. Rat is used to check all files have licenses etc.",,,2011-12-07T15:56:12.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-28 22:20:18+00:00,2011-11-29 09:06:16+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12532733,https://issues.apache.org/jira/rest/api/2/issue/12532733,BOOKKEEPER-122,Review BookKeeper server documentation,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2011-11-29T23:27:47.000+0000,2011-11-25T16:12:09.000+0000,,,,2011-12-07T15:56:15.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-25 16:12:09+00:00,2011-11-29 23:27:47+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12532732,https://issues.apache.org/jira/rest/api/2/issue/12532732,BOOKKEEPER-121,Review Hedwig client documentation,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2011-11-29T20:00:44.000+0000,2011-11-25T16:11:25.000+0000,,,,2011-12-07T15:56:16.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-25 16:11:25+00:00,2011-11-29 20:00:44+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12532731,https://issues.apache.org/jira/rest/api/2/issue/12532731,BOOKKEEPER-120,Review BookKeeper client documentation,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2011-11-29T22:29:53.000+0000,2011-11-25T16:10:15.000+0000,,,,2011-12-07T15:56:08.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-25 16:10:15+00:00,2011-11-29 22:29:53+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12532688,https://issues.apache.org/jira/rest/api/2/issue/12532688,BOOKKEEPER-119,Keys in configuration have inconsistent style,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2011-11-28T16:33:10.000+0000,2011-11-25T09:37:43.000+0000,"Some of the keys are CamelCase, some are with underscores. I think we should standardize on CamelCase.",,,2011-12-07T15:56:07.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-25 09:37:43+00:00,2011-11-28 16:33:10+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12532451,https://issues.apache.org/jira/rest/api/2/issue/12532451,BOOKKEEPER-118,Hedwig client doesn't kill and remove old subscription channel after redirection.,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2011-11-28T12:16:10.000+0000,2011-11-23T10:36:02.000+0000,"Currently we found that hedwig cpp client doesn't kill and remove old subscription channels after redirection, so there is lots of unused channels.

Not sure whether hedwig java client has the same issue, need to check it.",,,2011-12-07T15:56:13.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-23 10:36:02+00:00,2011-11-28 12:16:10+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12532448,https://issues.apache.org/jira/rest/api/2/issue/12532448,BOOKKEEPER-117,Support multi threads in hedwig cpp client to leverage multi-core hardware,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2011-11-28T15:24:32.000+0000,2011-11-23T09:46:28.000+0000,"Currently in hedwig cpp client, there is only one thread running io service.
Actually, we can have an io_service pool, each io_service is processed by a separated thread. Each socket connection would be bound to an io_service to process it i/o operations.",,,2011-12-07T15:56:13.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-23 09:46:28+00:00,2011-11-28 15:24:32+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12531927,https://issues.apache.org/jira/rest/api/2/issue/12531927,BOOKKEEPER-115,LocalBookKeeper fails after BOOKKEEPER-108,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2011-11-18T18:07:51.000+0000,2011-11-18T11:57:57.000+0000,"After adding configuration to Bookkeeper, localbookie doesn't start because it fails to find /tmp/bk-txn.

The problem is that the configuration uses addProperty where it should use setProperty.",,,2011-12-07T15:56:12.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-18 11:57:57+00:00,2011-11-18 18:07:51+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12531924,https://issues.apache.org/jira/rest/api/2/issue/12531924,BOOKKEEPER-114,add a shutdown hook to shut down bookie server safely.,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2011-11-18T18:58:56.000+0000,2011-11-18T11:19:00.000+0000,"Currently, if Bookie server is terminated, e.g. CTRL-C, kill -SIGTERM pid, kill pid, the data buffered in BufferedChannel has no chanced to be flushed, which may make files corrupted. 

We should add a shutdown hook to shut down bookie server safely, which will be called when JVM is terminated.",,,2011-12-07T15:56:12.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-18 11:19:00+00:00,2011-11-18 18:58:56+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12531791,https://issues.apache.org/jira/rest/api/2/issue/12531791,BOOKKEEPER-113,NPE In BookKeeper test,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2012-02-24T19:08:38.000+0000,2011-11-17T13:50:36.000+0000,"This is not correctness issue, but it is ugly to throw an NPE there. 

{noformat}
Running org.apache.bookkeeper.test.BookieFailureTest
Nov 17, 2011 2:48:28 PM org.jboss.netty.channel.DefaultChannelFuture
WARNING: An exception was thrown by ChannelFutureListener.
java.lang.NullPointerException
	at org.apache.bookkeeper.proto.PerChannelBookieClient.addEntry(PerChannelBookieClient.java:231)
	at org.apache.bookkeeper.proto.BookieClient$1.operationComplete(BookieClient.java:85)
	at org.apache.bookkeeper.proto.BookieClient$1.operationComplete(BookieClient.java:78)
	at org.apache.bookkeeper.proto.PerChannelBookieClient$1.operationComplete(PerChannelBookieClient.java:158)
	at org.jboss.netty.channel.DefaultChannelFuture.notifyListener(DefaultChannelFuture.java:381)
	at org.jboss.netty.channel.DefaultChannelFuture.notifyListeners(DefaultChannelFuture.java:372)
	at org.jboss.netty.channel.DefaultChannelFuture.setSuccess(DefaultChannelFuture.java:316)
	at org.jboss.netty.channel.socket.nio.NioWorker$RegisterTask.run(NioWorker.java:767)
	at org.jboss.netty.channel.socket.nio.NioWorker.processRegisterTaskQueue(NioWorker.java:256)
	at org.jboss.netty.channel.socket.nio.NioWorker.run(NioWorker.java:198)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)
	at java.lang.Thread.run(Thread.java:680)
{noformat}

The fix should be trivial, though.",,,2012-10-22T14:50:18.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-17 13:50:36+00:00,2012-02-24 19:08:38+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12531510,https://issues.apache.org/jira/rest/api/2/issue/12531510,BOOKKEEPER-112,Bookie Recovery on an open ledger will cause LedgerHandle#close on that ledger to fail,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2012-03-31T14:36:57.000+0000,2011-11-15T18:22:28.000+0000,"Bookie recovery updates the ledger metadata in zookeeper. LedgerHandle will not get notified of this update, so it will try to write out its own ledger metadata, only to fail with KeeperException.BadVersion. This effectively fences all write operations on the LedgerHandle (close and addEntry). close will fail for obvious reasons. addEntry will fail once it gets to the failed bookie in the schedule, tries to write, fails, selects a new bookie and tries to update ledger metadata.

Update Line 605, testSyncBookieRecoveryToRandomBookiesCheckForDupes(), when done
Also, uncomment addEntry in TestFencing#testFencingInteractionWithBookieRecovery()",,,2013-08-07T05:15:04.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=hustlmsp,hustlmsp,hustlmsp,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-15 18:22:28+00:00,2012-03-31 14:36:57+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12531506,https://issues.apache.org/jira/rest/api/2/issue/12531506,BOOKKEEPER-111,Document bookie recovery feature,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2011-11-29T23:20:06.000+0000,2011-11-15T18:09:55.000+0000,"The nesting of callbacks in the bookie recovery mechanism is difficult to follow, and we need to make sure that we have it documented so that others are able to read the code.",,,2011-12-07T15:56:14.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-15 18:09:55+00:00,2011-11-29 23:20:06+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12531112,https://issues.apache.org/jira/rest/api/2/issue/12531112,BOOKKEEPER-109,Add documentation to describe how bookies flushes data,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2011-11-17T08:34:13.000+0000,2011-11-11T10:00:11.000+0000,,,,2011-12-07T15:56:04.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-11 10:00:11+00:00,2011-11-17 08:34:13+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12530677,https://issues.apache.org/jira/rest/api/2/issue/12530677,BOOKKEEPER-108,add configuration support for BK,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2011-11-18T10:19:06.000+0000,2011-11-08T03:11:49.000+0000,"As Ivan's comment on BOOKKEEPER-39, we use lots of system properties in BK now. It's better to use a proper configuration  object to manager them.
",,,2013-05-02T02:29:46.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-08 03:11:49+00:00,2011-11-18 10:19:06+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12530348,https://issues.apache.org/jira/rest/api/2/issue/12530348,BOOKKEEPER-107,memory leak in HostAddress of hedwig c++ client,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2011-11-08T17:58:33.000+0000,2011-11-04T17:10:59.000+0000,"should use freeaddrinfo to free struct addrinfo, instead of using free directly.",,,2011-12-07T15:56:09.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2011-11-04 17:10:59+00:00,2011-11-08 17:58:33+00:00
